
"lakeid","sampledate","depth","chlor"
"SP","1987-11-02",5.00,2.3
"SP","1987-11-02",8.00,2.2
"SP","1987-11-02",8.00,2.3
"SP","1987-11-02",10.00,2.4
"SP","1987-11-02",12.00,2.2
"SP","1987-11-02",15.00,2.3
"SP","1987-11-02",17.00,2.5
"SP","1987-11-16",0.00,3.9
"SP","1987-11-16",3.00,3.9
"SP","1987-11-16",5.00,3.5
"SP","1987-11-16",8.00,3.8
"SP","1987-11-16",10.00,4.1
"SP","1987-11-16",12.00,3.6
"SP","1987-11-16",15.00,3.4
"SP","1987-11-16",15.00,3.8
"SP","1987-11-16",17.00,3.5
"SP","1988-01-19",0.00,1.1
"SP","1988-01-19",3.00,2.1
"SP","1988-01-19",5.00,2.3
"SP","1988-01-19",8.00,1.9
"SP","1988-01-19",10.00,2.7
"SP","1988-01-19",12.00,2.7
"SP","1988-01-19",15.00,1.7
"SP","1988-01-19",15.00,1.8
"SP","1988-01-19",17.00,3.0
"SP","1988-02-29",0.00,2.6
"SP","1988-02-29",3.00,0.9
"SP","1988-02-29",5.00,0.5
"SP","1988-02-29",8.00,0.2
"SP","1988-02-29",10.00,0.3
"SP","1988-02-29",12.00,0.1
"SP","1988-02-29",15.00,0.4
"SP","1988-02-29",18.00,3.2
"SP","1988-02-29",18.00,3.6
"SP","1988-04-04",0.00,0.5
"SP","1988-04-04",0.00,0.7
"SP","1988-04-04",3.00,1.8
"SP","1988-04-04",5.00,1.7
"SP","1988-04-04",8.00,1.8
"SP","1988-04-04",10.00,1.9
"SP","1988-04-04",12.00,1.3
"SP","1988-04-04",15.00,1.0
"SP","1988-04-04",18.00,1.6
"SP","1988-04-25",0.00,4.4
"SP","1988-04-25",3.00,5.3
"SP","1988-04-25",5.00,5.8
"SP","1988-04-25",8.00,6.3
"SP","1988-04-25",10.00,5.9
"SP","1988-04-25",12.00,5.8
"SP","1988-04-25",15.00,4.5
"SP","1988-04-25",18.00,3.7
"SP","1988-04-25",18.00,2.6
"SP","1988-05-09",0.00,2.1
"SP","1988-05-09",3.00,1.6
"SP","1988-05-09",5.00,2.0
"SP","1988-05-09",5.00,1.8
"SP","1988-05-09",8.00,4.5
"SP","1988-05-09",10.00,8.0
"SP","1988-05-09",12.00,12.4
"SP","1988-05-09",15.00,5.0
"SP","1988-05-09",18.00,4.0
"SP","1988-05-24",0.00,0.9
"SP","1988-05-24",3.00,1.0
"SP","1988-05-24",5.00,0.9
"SP","1988-05-24",8.00,0.9
"SP","1988-05-24",8.00,1.1
"SP","1988-05-24",10.00,2.0
"SP","1988-05-24",12.00,3.9
"SP","1988-05-24",15.00,28.6
"SP","1988-05-24",18.00,5.8
"SP","1988-06-06",0.00,0.8
"SP","1988-06-06",3.00,1.2
"SP","1988-06-06",5.00,1.2
"SP","1988-06-06",8.00,1.5
"SP","1988-06-06",10.00,1.7
"SP","1988-06-06",12.00,3.1
"SP","1988-06-06",12.00,2.1
"SP","1988-06-06",15.00,35.0
"SP","1988-06-06",18.00,4.2
"SP","1988-06-21",0.00,1.7
"SP","1988-06-21",3.00,1.7
"SP","1988-06-21",5.00,2.7
"SP","1988-06-21",8.00,3.9
"SP","1988-06-21",10.00,3.1
"SP","1988-06-21",12.00,3.1
"SP","1988-06-21",15.00,3.4
"SP","1988-06-21",15.00,3.2
"SP","1988-06-21",18.00,1.5
"SP","1988-07-05",0.00,1.2
"SP","1988-07-05",3.00,1.5
"SP","1988-07-05",5.00,1.4
"SP","1988-07-05",5.00,1.3
"SP","1988-07-05",8.00,2.2
"SP","1988-07-05",10.00,3.1
"SP","1988-07-05",12.00,3.3
"SP","1988-07-05",15.00,4.2
"SP","1988-07-05",18.00,1.6
"SP","1988-07-18",0.00,1.6
"SP","1988-07-18",3.00,0.1
"SP","1988-07-18",5.00,0.4
"SP","1988-07-18",8.00,0.3
"SP","1988-07-18",10.00,-0.4
"SP","1988-07-18",12.00,-0.2
"SP","1988-07-18",15.00,8.2
"SP","1988-07-18",15.00,7.7
"SP","1988-07-18",18.00,2.1
"SP","1988-08-01",0.00,0.8
"SP","1988-08-01",3.00,1.2
"SP","1988-08-01",5.00,1.5
"SP","1988-08-01",5.00,1.5
"SP","1988-08-01",8.00,1.8
"SP","1988-08-01",10.00,1.9
"SP","1988-08-01",12.00,2.8
"SP","1988-08-01",15.00,5.3
"SP","1988-08-01",18.00,4.7
"SP","1988-08-16",0.00,0.8
"SP","1988-08-16",0.00,0.8
"SP","1988-08-16",3.00,1.0
"SP","1988-08-16",5.00,1.6
"SP","1988-08-16",8.00,1.5
"SP","1988-08-16",10.00,2.3
"SP","1988-08-16",12.00,2.6
"SP","1988-08-16",15.00,5.0
"SP","1988-08-16",18.00,3.6
"SP","1988-08-29",0.00,1.3
"SP","1988-08-29",3.00,1.4
"SP","1988-08-29",5.00,1.3
"SP","1988-08-29",8.00,1.3
"SP","1988-08-29",10.00,1.4
"SP","1988-08-29",12.00,2.9
"SP","1988-08-29",15.00,2.8
"SP","1988-08-29",18.00,7.2
"SP","1988-08-29",18.00,7.1
"SP","1988-09-12",0.00,1.7
"SP","1988-09-12",3.00,1.9
"SP","1988-09-12",5.00,1.8
"SP","1988-09-12",8.00,1.4
"SP","1988-09-12",8.00,1.7
"SP","1988-09-12",10.00,4.0
"SP","1988-09-12",12.00,2.7
"SP","1988-09-12",15.00,7.6
"SP","1988-09-12",18.00,8.2
"SP","1988-09-27",0.00,3.1
"SP","1988-09-27",3.00,3.1
"SP","1988-09-27",5.00,2.8
"SP","1988-09-27",8.00,2.7
"SP","1988-09-27",10.00,3.1
"SP","1988-09-27",12.00,3.2
"SP","1988-09-27",15.00,13.6
"SP","1988-09-27",15.00,13.9
"SP","1988-09-27",18.00,4.4
"SP","1988-10-10",0.00,1.5
"SP","1988-10-10",3.00,1.5
"SP","1988-10-10",5.00,1.7
"SP","1988-10-10",8.00,2.3
"SP","1988-10-10",8.00,2.0
"SP","1988-10-10",10.00,1.5
"SP","1988-10-10",12.00,1.6
"SP","1988-10-10",15.00,2.1
"SP","1988-10-10",18.00,5.3
"SP","1988-10-24",0.00,2.7
"SP","1988-10-24",3.00,2.7
"SP","1988-10-24",5.00,2.1
"SP","1988-10-24",8.00,2.6
"SP","1988-10-24",10.00,2.7
"SP","1988-10-24",12.00,2.8
"SP","1988-10-24",15.00,3.1
"SP","1988-10-24",18.00,3.5
"SP","1988-10-24",18.00,4.2
"SP","1988-11-08",0.00,3.2
"SP","1988-11-08",3.00,3.5
"SP","1988-11-08",5.00,3.4
"SP","1988-11-08",8.00,3.0
"SP","1988-11-08",10.00,2.9
"SP","1988-11-08",10.00,3.5
"SP","1988-11-08",12.00,3.6
"SP","1988-11-08",15.00,3.6
"SP","1988-11-08",18.00,3.3
"SP","1989-01-12",0.00,11.1
"SP","1989-01-12",0.00,10.0
"SP","1989-01-12",3.00,1.2
"SP","1989-01-12",5.00,1.5
"SP","1989-01-12",8.00,1.4
"SP","1989-01-12",10.00,1.0
"SP","1989-01-12",12.00,1.0
"SP","1989-01-12",15.00,0.6
"SP","1989-01-12",18.00,2.1
"SP","1989-02-23",0.00,2.0
"SP","1989-02-23",3.00,0.5
"SP","1989-02-23",5.00,0.8
"SP","1989-02-23",8.00,0.4
"SP","1989-02-23",10.00,0.3
"SP","1989-02-23",12.00,0.2
"SP","1989-02-23",15.00,0.2
"SP","1989-02-23",18.00,1.2
"SP","1989-02-23",18.00,1.1
"SP","1989-03-29",0.00,0.7
"SP","1989-03-29",0.00,1.0
"SP","1989-03-29",3.00,1.4
"SP","1989-03-29",5.00,1.2
"SP","1989-03-29",8.00,0.7
"SP","1989-03-29",10.00,0.6
"SP","1989-03-29",12.00,0.6
"SP","1989-03-29",15.00,0.3
"SP","1989-03-29",18.00,0.9
"SP","1989-05-01",0.00,3.9
"SP","1989-05-01",3.00,5.3
"SP","1989-05-01",5.00,7.8
"SP","1989-05-01",8.00,7.4
"SP","1989-05-01",10.00,9.2
"SP","1989-05-01",10.00,19.3
"SP","1989-05-01",12.00,8.3
"SP","1989-05-01",15.00,4.6
"SP","1989-05-01",18.00,2.3
"SP","1989-05-17",0.00,2.1
"SP","1989-05-17",3.00,3.2
"SP","1989-05-17",5.00,3.9
"SP","1989-05-17",8.00,7.8
"SP","1989-05-17",10.00,9.6
"SP","1989-05-17",12.00,6.4
"SP","1989-05-17",15.00,3.3
"SP","1989-05-17",18.00,3.3
"SP","1989-05-17",18.00,3.4
"SP","1989-05-30",0.00,2.1
"SP","1989-05-30",3.00,2.4
"SP","1989-05-30",5.00,2.2
"SP","1989-05-30",8.00,3.8
"SP","1989-05-30",10.00,9.6
"SP","1989-05-30",12.00,15.5
"SP","1989-05-30",15.00,3.9
"SP","1989-05-30",18.00,4.1
"SP","1989-05-30",18.00,3.8
"SP","1989-06-13",0.00,2.2
"SP","1989-06-13",3.00,1.8
"SP","1989-06-13",5.00,1.9
"SP","1989-06-13",8.00,4.0
"SP","1989-06-13",10.00,10.2
"SP","1989-06-13",12.00,11.5
"SP","1989-06-13",15.00,5.0
"SP","1989-06-13",18.00,2.8
"SP","1989-06-13",18.00,2.7
"SP","1989-06-26",0.00,1.4
"SP","1989-06-26",3.00,1.3
"SP","1989-06-26",5.00,1.6
"SP","1989-06-26",8.00,2.6
"SP","1989-06-26",10.00,4.7
"SP","1989-06-26",10.00,5.1
"SP","1989-06-26",12.00,11.5
"SP","1989-06-26",15.00,14.6
"SP","1989-06-26",18.00,4.1
"SP","1989-07-10",0.00,1.1
"SP","1989-07-10",3.00,1.1
"SP","1989-07-10",5.00,1.3
"SP","1989-07-10",8.00,1.4
"SP","1989-07-10",10.00,3.0
"SP","1989-07-10",12.00,9.3
"SP","1989-07-10",15.00,23.7
"SP","1989-07-10",18.00,31.6
"SP","1989-07-10",18.00,32.4
"SP","1989-07-24",0.00,1.1
"SP","1989-07-24",3.00,0.9
"SP","1989-07-24",5.00,0.9
"SP","1989-07-24",8.00,2.1
"SP","1989-07-24",10.00,2.5
"SP","1989-07-24",12.00,6.0
"SP","1989-07-24",12.00,5.9
"SP","1989-07-24",15.00,15.0
"SP","1989-07-24",18.00,7.7
"SP","1989-08-08",0.00,0.9
"SP","1989-08-08",3.00,0.6
"SP","1989-08-08",5.00,0.7
"SP","1989-08-08",8.00,1.3
"SP","1989-08-08",10.00,2.2
"SP","1989-08-08",12.00,4.5
"SP","1989-08-08",15.00,6.3
"SP","1989-08-08",15.00,7.7
"SP","1989-08-08",18.00,4.9
"SP","1989-08-21",0.00,0.9
"SP","1989-08-21",3.00,1.1
"SP","1989-08-21",5.00,1.3
"SP","1989-08-21",8.00,1.6
"SP","1989-08-21",10.00,2.3
"SP","1989-08-21",10.00,2.5
"SP","1989-08-21",12.00,4.9
"SP","1989-08-21",15.00,6.6
"SP","1989-08-21",18.00,6.8
"SP","1989-09-05",0.00,1.3
"SP","1989-09-05",3.00,1.2
"SP","1989-09-05",5.00,1.5
"SP","1989-09-05",8.00,1.5
"SP","1989-09-05",10.00,2.0
"SP","1989-09-05",10.00,1.5
"SP","1989-09-05",12.00,5.5
"SP","1989-09-05",15.00,3.0
"SP","1989-09-05",18.00,6.8
"SP","1989-09-18",0.00,0.7
"SP","1989-09-18",3.00,0.9
"SP","1989-09-18",5.00,0.9
"SP","1989-09-18",8.00,0.8
"SP","1989-09-18",8.00,1.2
"SP","1989-09-18",10.00,1.3
"SP","1989-09-18",12.00,2.8
"SP","1989-09-18",15.00,6.4
"SP","1989-09-18",18.00,8.1
"SP","1989-10-02",3.00,0.4
"SP","1989-10-02",5.00,1.3
"SP","1989-10-02",8.00,1.0
"SP","1989-10-02",10.00,1.2
"SP","1989-10-02",12.00,3.1
"SP","1989-10-02",15.00,13.9
"SP","1989-10-02",15.00,9.6
"SP","1989-10-02",18.00,7.0
"SP","1989-10-16",0.00,1.3
"SP","1989-10-16",3.00,1.3
"SP","1989-10-16",5.00,1.3
"SP","1989-10-16",8.00,1.4
"SP","1989-10-16",10.00,1.3
"SP","1989-10-16",12.00,1.7
"SP","1989-10-16",12.00,1.4
"SP","1989-10-16",15.00,19.6
"SP","1989-10-16",18.00,3.9
"SP","1989-11-01",0.00,2.1
"SP","1989-11-01",3.00,2.1
"SP","1989-11-01",5.00,2.2
"SP","1989-11-01",8.00,1.9
"SP","1989-11-01",10.00,2.1
"SP","1989-11-01",12.00,1.9
"SP","1989-11-01",15.00,1.3
"SP","1989-11-01",18.00,2.5
"SP","1989-11-01",18.00,2.4
"SP","1989-11-14",0.00,2.0
"SP","1989-11-14",3.00,1.8
"SP","1989-11-14",5.00,1.9
"SP","1989-11-14",8.00,1.6
"SP","1989-11-14",10.00,1.8
"SP","1989-11-14",10.00,1.5
"SP","1989-11-14",12.00,1.8
"SP","1989-11-14",15.00,1.5
"SP","1989-11-14",18.00,2.0
"SP","1990-01-17",0.00,2.8
"SP","1990-01-17",0.00,3.6
"SP","1990-01-17",3.00,0.8
"SP","1990-01-17",5.00,0.3
"SP","1990-01-17",8.00,0.2
"SP","1990-01-17",10.00,0.1
"SP","1990-01-17",12.00,0.1
"SP","1990-01-17",15.00,0.2
"SP","1990-01-17",18.00,1.4
"SP","1990-02-19",0.00,2.1
"SP","1990-02-19",3.00,0.5
"SP","1990-02-19",5.00,0.4
"SP","1990-02-19",8.00,0.1
"SP","1990-02-19",10.00,0.1
"SP","1990-02-19",10.00,0.2
"SP","1990-02-19",12.00,0.1
"SP","1990-02-19",15.00,0.3
"SP","1990-02-19",18.00,1.6
"SP","1990-03-28",0.00,0.7
"SP","1990-03-28",3.00,2.3
"SP","1990-03-28",5.00,5.8
"SP","1990-03-28",8.00,4.5
"SP","1990-03-28",10.00,3.4
"SP","1990-03-28",10.00,3.5
"SP","1990-03-28",12.00,2.3
"SP","1990-03-28",15.00,1.7
"SP","1990-03-28",18.00,1.9
"SP","1990-04-30",0.00,3.4
"SP","1990-04-30",0.00,3.1
"SP","1990-04-30",3.00,3.9
"SP","1990-04-30",5.00,6.3
"SP","1990-04-30",8.00,7.2
"SP","1990-04-30",10.00,6.1
"SP","1990-04-30",12.00,4.7
"SP","1990-04-30",15.00,2.5
"SP","1990-04-30",18.00,2.9
"SP","1990-05-15",0.00,1.4
"SP","1990-05-15",3.00,1.4
"SP","1990-05-15",5.00,1.5
"SP","1990-05-15",8.00,2.7
"SP","1990-05-15",10.00,4.8
"SP","1990-05-15",12.00,6.8
"SP","1990-05-15",15.00,5.9
"SP","1990-05-15",18.00,5.0
"SP","1990-05-15",18.00,3.5
"SP","1990-05-29",0.00,0.8
"SP","1990-05-29",3.00,1.0
"SP","1990-05-29",5.00,1.3
"SP","1990-05-29",8.00,1.6
"SP","1990-05-29",8.00,2.2
"SP","1990-05-29",10.00,2.6
"SP","1990-05-29",12.00,5.4
"SP","1990-05-29",15.00,13.2
"SP","1990-05-29",18.00,12.4
"SP","1990-06-14",0.00,0.9
"SP","1990-06-14",3.00,1.2
"SP","1990-06-14",5.00,1.5
"SP","1990-06-14",8.00,2.4
"SP","1990-06-14",10.00,3.6
"SP","1990-06-14",12.00,9.3
"SP","1990-06-14",15.00,14.4
"SP","1990-06-14",18.00,11.6
"SP","1990-06-14",18.00,11.6
"SP","1990-06-26",0.00,0.2
"SP","1990-06-26",3.00,0.2
"SP","1990-06-26",5.00,0.6
"SP","1990-06-26",5.00,0.4
"SP","1990-06-26",8.00,1.0
"SP","1990-06-26",10.00,2.0
"SP","1990-06-26",12.00,2.8
"SP","1990-06-26",15.00,10.6
"SP","1990-06-26",18.00,6.8
"SP","1990-07-23",0.00,0.8
"SP","1990-07-23",3.00,0.8
"SP","1990-07-23",5.00,0.9
"SP","1990-07-23",5.00,1.2
"SP","1990-07-23",8.00,18.9
"SP","1990-07-23",10.00,1.1
"SP","1990-07-23",12.00,3.5
"SP","1990-07-23",15.00,7.9
"SP","1990-07-23",18.00,10.8
"SP","1990-08-07",0.00,0.5
"SP","1990-08-07",3.00,0.5
"SP","1990-08-07",5.00,0.7
"SP","1990-08-07",8.00,0.8
"SP","1990-08-07",10.00,1.4
"SP","1990-08-07",12.00,3.0
"SP","1990-08-07",15.00,2.3
"SP","1990-08-07",15.00,3.8
"SP","1990-08-07",18.00,9.2
"SP","1990-08-21",0.00,0.9
"SP","1990-08-21",3.00,0.9
"SP","1990-08-21",5.00,1.1
"SP","1990-08-21",8.00,0.9
"SP","1990-08-21",10.00,1.9
"SP","1990-08-21",10.00,0.9
"SP","1990-08-21",12.00,3.6
"SP","1990-08-21",15.00,6.3
"SP","1990-08-21",18.00,4.6
"SP","1990-09-04",0.00,0.8
"SP","1990-09-04",3.00,1.2
"SP","1990-09-04",5.00,0.9
"SP","1990-09-04",8.00,1.2
"SP","1990-09-04",10.00,2.1
"SP","1990-09-04",12.00,2.8
"SP","1990-09-04",15.00,4.1
"SP","1990-09-04",18.00,3.2
"SP","1990-09-04",18.00,2.3
"SP","1990-09-19",0.00,1.5
"SP","1990-09-19",3.00,1.6
"SP","1990-09-19",5.00,1.6
"SP","1990-09-19",8.00,1.8
"SP","1990-09-19",8.00,1.6
"SP","1990-09-19",10.00,3.0
"SP","1990-09-19",12.00,4.6
"SP","1990-09-19",15.00,8.0
"SP","1990-09-19",18.00,5.9
"SP","1990-10-02",0.00,1.3
"SP","1990-10-02",3.00,1.7
"SP","1990-10-02",5.00,1.3
"SP","1990-10-02",8.00,1.3
"SP","1990-10-02",10.00,1.6
"SP","1990-10-02",12.00,3.5
"SP","1990-10-02",15.00,6.5
"SP","1990-10-02",18.00,5.3
"SP","1990-10-02",18.00,5.9
"SP","1990-10-16",0.00,1.5
"SP","1990-10-16",3.00,1.7
"SP","1990-10-16",5.00,1.8
"SP","1990-10-16",8.00,1.7
"SP","1990-10-16",10.00,1.9
"SP","1990-10-16",12.00,2.2
"SP","1990-10-16",12.00,2.5
"SP","1990-10-16",15.00,5.8
"SP","1990-10-16",18.00,7.7
"SP","1990-10-31",0.00,3.1
"SP","1990-10-31",3.00,2.5
"SP","1990-10-31",5.00,2.5
"SP","1990-10-31",8.00,3.0
"SP","1990-10-31",10.00,2.8
"SP","1990-10-31",12.00,2.5
"SP","1990-10-31",15.00,2.5
"SP","1990-10-31",18.00,3.9
"SP","1990-10-31",18.00,4.4
"SP","1990-11-12",0.00,3.1
"SP","1990-11-12",3.00,3.2
"SP","1990-11-12",5.00,3.4
"SP","1990-11-12",8.00,3.4
"SP","1990-11-12",10.00,3.4
"SP","1990-11-12",12.00,3.5
"SP","1990-11-12",15.00,3.4
"SP","1990-11-12",18.00,3.2
"SP","1990-11-12",18.00,3.4
"SP","1991-01-16",0.00,-0.9
"SP","1991-01-16",3.00,-0.5
"SP","1991-01-16",5.00,0.0
"SP","1991-01-16",8.00,-1.2
"SP","1991-01-16",10.00,1.3
"SP","1991-01-16",12.00,0.5
"SP","1991-01-16",15.00,0.0
"SP","1991-01-16",18.00,-1.9
"SP","1991-01-16",18.00,1.6
"SP","1991-02-19",0.00,10.8
"SP","1991-02-19",3.00,3.5
"SP","1991-02-19",5.00,3.6
"SP","1991-02-19",8.00,1.2
"SP","1991-02-19",10.00,0.5
"SP","1991-02-19",10.00,1.0
"SP","1991-02-19",12.00,0.8
"SP","1991-02-19",15.00,0.6
"SP","1991-02-19",18.00,2.4
"SP","1991-03-25",0.00,0.4
"SP","1991-03-25",3.00,1.6
"SP","1991-03-25",5.00,-0.3
"SP","1991-03-25",8.00,4.4
"SP","1991-03-25",10.00,1.3
"SP","1991-03-25",12.00,0.4
"SP","1991-03-25",15.00,0.4
"SP","1991-03-25",17.00,-0.3
"SP","1991-05-07",0.00,6.4
"SP","1991-05-07",3.00,7.8
"SP","1991-05-07",5.00,5.0
"SP","1991-05-07",8.00,7.4
"SP","1991-05-07",10.00,2.8
"SP","1991-05-07",10.00,7.8
"SP","1991-05-07",12.00,6.0
"SP","1991-05-07",15.00,4.5
"SP","1991-05-07",18.00,2.0
"SP","1991-05-22",0.00,-0.1
"SP","1991-05-22",3.00,5.3
"SP","1991-05-22",5.00,7.0
"SP","1991-05-22",8.00,0.2
"SP","1991-05-22",10.00,5.9
"SP","1991-05-22",12.00,56.9
"SP","1991-05-22",15.00,26.3
"SP","1991-05-22",18.00,30.1
"SP","1991-05-22",18.00,17.5
"SP","1991-06-03",0.00,1.5
"SP","1991-06-03",0.00,1.1
"SP","1991-06-03",3.00,2.3
"SP","1991-06-03",5.00,3.0
"SP","1991-06-03",8.00,4.5
"SP","1991-06-03",10.00,12.0
"SP","1991-06-03",12.00,11.4
"SP","1991-06-03",15.00,5.7
"SP","1991-06-03",18.00,5.1
"SP","1991-06-19",0.00,0.7
"SP","1991-06-19",3.00,0.9
"SP","1991-06-19",5.00,1.0
"SP","1991-06-19",8.00,3.7
"SP","1991-06-19",8.00,3.5
"SP","1991-06-19",10.00,3.3
"SP","1991-06-19",12.00,8.7
"SP","1991-06-19",15.00,4.1
"SP","1991-06-19",18.00,7.5
"SP","1991-07-01",0.00,2.2
"SP","1991-07-01",3.00,2.1
"SP","1991-07-01",5.00,2.7
"SP","1991-07-01",8.00,2.5
"SP","1991-07-01",10.00,7.0
"SP","1991-07-01",12.00,13.2
"SP","1991-07-01",15.00,6.2
"SP","1991-07-01",15.00,5.5
"SP","1991-07-01",18.00,19.3
"SP","1991-07-16",0.00,1.8
"SP","1991-07-16",3.00,1.8
"SP","1991-07-16",5.00,2.5
"SP","1991-07-16",5.00,2.3
"SP","1991-07-16",8.00,2.5
"SP","1991-07-16",10.00,4.6
"SP","1991-07-16",12.00,5.6
"SP","1991-07-16",15.00,7.2
"SP","1991-07-16",18.00,13.2
"SP","1991-07-30",0.00,2.9
"SP","1991-07-30",3.00,3.0
"SP","1991-07-30",5.00,3.1
"SP","1991-07-30",8.00,5.3
"SP","1991-07-30",8.00,3.1
"SP","1991-07-30",10.00,5.7
"SP","1991-07-30",12.00,4.0
"SP","1991-07-30",15.00,5.3
"SP","1991-07-30",18.00,17.8
"SP","1991-08-12",0.00,1.7
"SP","1991-08-12",3.00,1.6
"SP","1991-08-12",5.00,2.2
"SP","1991-08-12",8.00,2.9
"SP","1991-08-12",8.00,3.0
"SP","1991-08-12",10.00,3.3
"SP","1991-08-12",12.00,4.2
"SP","1991-08-12",15.00,8.1
"SP","1991-08-12",18.00,10.4
"SP","1991-08-28",0.00,1.9
"SP","1991-08-28",3.00,1.7
"SP","1991-08-28",5.00,1.8
"SP","1991-08-28",8.00,1.4
"SP","1991-08-28",10.00,3.7
"SP","1991-08-28",12.00,4.5
"SP","1991-08-28",12.00,7.7
"SP","1991-08-28",15.00,8.9
"SP","1991-08-28",18.00,10.8
"SP","1991-09-09",0.00,2.5
"SP","1991-09-09",3.00,3.2
"SP","1991-09-09",5.00,3.2
"SP","1991-09-09",5.00,3.2
"SP","1991-09-09",8.00,5.8
"SP","1991-09-09",10.00,5.4
"SP","1991-09-09",12.00,4.2
"SP","1991-09-09",15.00,7.6
"SP","1991-09-09",18.00,9.5
"SP","1991-09-23",0.00,2.3
"SP","1991-09-23",3.00,2.3
"SP","1991-09-23",5.00,2.1
"SP","1991-09-23",8.00,2.0
"SP","1991-09-23",10.00,4.0
"SP","1991-09-23",12.00,3.0
"SP","1991-09-23",12.00,3.1
"SP","1991-09-23",15.00,27.9
"SP","1991-09-23",18.00,3.6
"SP","1991-10-07",0.00,2.4
"SP","1991-10-07",3.00,2.9
"SP","1991-10-07",5.00,2.8
"SP","1991-10-07",8.00,2.6
"SP","1991-10-07",8.00,4.4
"SP","1991-10-07",10.00,2.5
"SP","1991-10-07",12.00,4.5
"SP","1991-10-07",15.00,-7.0
"SP","1991-10-07",18.00,4.3
"SP","1991-11-11",0.00,3.0
"SP","1991-11-11",3.00,6.6
"SP","1991-11-11",5.00,2.2
"SP","1991-11-11",8.00,8.1
"SP","1991-11-11",10.00,2.5
"SP","1991-11-11",10.00,2.2
"SP","1991-11-11",12.00,2.5
"SP","1991-11-11",15.00,2.3
"SP","1991-11-11",18.00,3.3
"SP","1992-01-14",0.00,14.8
"SP","1992-01-14",3.00,2.8
"SP","1992-01-14",5.00,2.3
"SP","1992-01-14",8.00,0.0
"SP","1992-01-14",10.00,-0.1
"SP","1992-01-14",12.00,-33.1
"SP","1992-01-14",15.00,1.1
"SP","1992-01-14",18.00,1.2
"SP","1992-01-14",18.00,-3.9
"SP","1992-03-01",0.00,2.7
"SP","1992-03-01",3.00,1.8
"SP","1992-03-01",5.00,1.1
"SP","1992-03-01",8.00,0.6
"SP","1992-03-01",10.00,0.4
"SP","1992-03-01",12.00,0.5
"SP","1992-03-01",12.00,0.5
"SP","1992-03-01",15.00,0.9
"SP","1992-03-01",18.00,4.0
"SP","1992-03-27",0.00,0.8
"SP","1992-03-27",3.00,3.1
"SP","1992-03-27",5.00,3.0
"SP","1992-03-27",8.00,1.4
"SP","1992-03-27",10.00,2.0
"SP","1992-03-27",12.00,0.9
"SP","1992-03-27",15.00,0.7
"SP","1992-03-27",18.00,1.1
"SP","1992-03-27",18.00,1.7
"SP","1992-05-19",0.00,7.5
"SP","1992-05-19",3.00,2.6
"SP","1992-05-19",5.00,4.2
"SP","1992-05-19",8.00,9.9
"SP","1992-05-19",10.00,7.3
"SP","1992-05-19",12.00,4.3
"SP","1992-05-19",15.00,2.7
"SP","1992-05-19",18.00,2.7
"SP","1992-06-02",0.00,1.6
"SP","1992-06-02",3.00,1.4
"SP","1992-06-02",5.00,2.1
"SP","1992-06-02",8.00,4.4
"SP","1992-06-02",10.00,15.3
"SP","1992-06-02",12.00,15.0
"SP","1992-06-02",15.00,5.2
"SP","1992-06-02",18.00,4.9
"SP","1992-06-15",0.00,1.2
"SP","1992-06-15",3.00,1.5
"SP","1992-06-15",5.00,1.8
"SP","1992-06-15",8.00,2.5
"SP","1992-06-15",10.00,8.6
"SP","1992-06-15",12.00,16.0
"SP","1992-06-15",16.00,8.4
"SP","1992-06-15",18.00,4.6
"SP","1992-06-30",0.00,1.2
"SP","1992-06-30",3.00,1.5
"SP","1992-06-30",5.00,1.1
"SP","1992-06-30",8.00,2.4
"SP","1992-06-30",10.00,3.6
"SP","1992-06-30",12.00,12.9
"SP","1992-06-30",15.00,14.1
"SP","1992-06-30",18.00,5.4
"SP","1992-07-14",0.00,2.0
"SP","1992-07-14",3.00,2.3
"SP","1992-07-14",5.00,2.9
"SP","1992-07-14",8.00,3.5
"SP","1992-07-14",10.00,4.6
"SP","1992-07-14",12.00,6.1
"SP","1992-07-14",15.00,2.5
"SP","1992-07-14",18.00,4.9
"SP","1992-07-29",0.00,-2.8
"SP","1992-07-29",3.00,0.6
"SP","1992-07-29",5.00,0.9
"SP","1992-07-29",8.00,3.0
"SP","1992-07-29",8.00,2.0
"SP","1992-07-29",10.00,5.3
"SP","1992-07-29",12.00,9.0
"SP","1992-07-29",15.00,4.6
"SP","1992-07-29",18.00,-13.4
"SP","1992-08-11",0.00,2.3
"SP","1992-08-11",3.00,1.3
"SP","1992-08-11",5.00,1.2
"SP","1992-08-11",8.00,2.9
"SP","1992-08-11",10.00,2.9
"SP","1992-08-11",10.00,2.7
"SP","1992-08-11",12.00,3.6
"SP","1992-08-11",15.00,5.0
"SP","1992-08-11",18.00,3.3
"SP","1992-08-24",0.00,1.4
"SP","1992-08-24",3.00,0.9
"SP","1992-08-24",5.00,1.0
"SP","1992-08-24",8.00,1.6
"SP","1992-08-24",10.00,2.3
"SP","1992-08-24",12.00,3.6
"SP","1992-08-24",15.00,2.8
"SP","1992-08-24",15.00,2.4
"SP","1992-08-24",18.00,7.3
"SP","1992-09-08",0.00,1.9
"SP","1992-09-08",3.00,3.0
"SP","1992-09-08",5.00,2.3
"SP","1992-09-08",8.00,2.0
"SP","1992-09-08",10.00,3.7
"SP","1992-09-08",12.00,5.4
